round,rep,n_actions,first_center_dist,last_center_dist,last_minus_first,slope,mean_center_dist,min_center_dist,max_center_dist
1,17,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,18,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,19,4,1.7716909687891076,7.780102827083971,6.008411858294863,2.0637612617572185,4.147839890699101,1.7716909687891076,7.780102827083971
1,20,5,3.0413812651491097,3.80058475033046,0.7592034851813501,0.0926241258814402,4.1360054822231795,3.0413812651491097,5.262551134615649
1,21,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,22,6,3.374742788552764,7.213269023126754,3.8385262345739903,0.8150718682031026,4.541479399416932,2.213594362117865,7.213269023126754
1,23,2,3.374742788552764,2.213594362117865,-1.1611484264348988,-1.1611484264348988,2.7941685753353145,2.213594362117865,3.374742788552764
1,24,3,1.7716909687891076,1.5811388300841898,-0.1905521387049178,-0.0952760693524589,1.629806847251815,1.5365907428821477,1.7716909687891076
1,25,5,3.0413812651491097,3.0413812651491097,0.0,0.023510022590696,2.194436614410733,1.5365907428821477,3.0413812651491097
1,26,4,3.374742788552764,7.780102827083971,4.405360038531207,1.5828457158281215,4.548602845640016,2.213594362117865,7.780102827083971
1,27,7,4.825971404805461,6.7364679172397155,1.9104965124342543,0.5228449112376178,5.862465013616297,2.213594362117865,9.280355596635292
1,28,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,29,3,3.0413812651491097,1.5811388300841898,-1.46024243506492,-0.73012121753246,2.0530369460384823,1.5365907428821477,3.0413812651491097
1,30,6,3.374742788552764,6.800735254367722,3.425992465814958,0.7675862218622573,3.743322510546379,1.7716909687891076,6.800735254367722
1,31,6,3.374742788552764,1.7716909687891076,-1.6030518197636563,-0.2899350263093219,2.0415747768691968,1.5365907428821477,3.374742788552764
1,32,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,33,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,34,5,3.0413812651491097,3.80058475033046,0.7592034851813501,0.0926241258814402,4.1360054822231795,3.0413812651491097,5.262551134615649
1,35,3,1.7716909687891076,1.5811388300841898,-0.1905521387049178,-0.0952760693524589,1.629806847251815,1.5365907428821477,1.7716909687891076
1,36,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,37,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,38,6,4.825971404805461,9.280355596635292,4.454384191829831,0.7248817816998279,5.762719405522692,4.031128874149275,9.280355596635292
1,39,2,1.7716909687891076,2.213594362117865,0.4419033933287575,0.4419033933287575,1.9926426654534863,1.7716909687891076,2.213594362117865
1,40,9,1.7716909687891076,9.280355596635292,7.508664627846185,0.8012852540528816,4.913698847851681,1.5811388300841898,9.280355596635292
1,41,6,5.5901699437494745,9.60052081920559,4.0103508754561155,0.6614484507892969,5.94344669910841,4.031128874149275,9.60052081920559
1,42,8,1.7716909687891076,7.213269023126754,5.441578054337647,0.6768371398487298,4.36786675425373,1.5811388300841898,7.213269023126754
1,43,3,1.7716909687891076,4.825971404805461,3.0542804360163536,1.5271402180081768,2.937085578570811,1.7716909687891076,4.825971404805461
1,44,6,4.825971404805461,9.280355596635292,4.454384191829831,0.7248817816998279,5.762719405522692,4.031128874149275,9.280355596635292
1,45,5,3.0413812651491097,3.80058475033046,0.7592034851813501,0.0926241258814402,4.1360054822231795,3.0413812651491097,5.262551134615649
1,46,5,3.0413812651491097,3.80058475033046,0.7592034851813501,0.0926241258814402,4.1360054822231795,3.0413812651491097,5.262551134615649
1,47,4,1.7716909687891076,4.250816914952283,2.4791259461631756,0.748192592569157,2.285059364176932,1.5365907428821477,4.250816914952283
1,48,6,3.0413812651491097,4.250816914952283,1.2094356498031735,0.0693297051792664,4.155140721011363,3.0413812651491097,5.262551134615649
1,49,12,1.7716909687891076,6.7364679172397155,4.9647769484506075,0.2218832509034415,3.3334174015167455,1.5365907428821477,6.7364679172397155
1,50,8,3.374742788552764,4.250816914952283,0.8760741263995193,-0.2170193569334125,3.3046802120850693,1.5365907428821477,5.5901699437494745
1,51,7,4.825971404805461,4.301162633521313,-0.5248087712841478,0.0098728955990399,4.8333556210142,2.213594362117865,6.800735254367722
1,52,2,3.374742788552764,2.213594362117865,-1.1611484264348988,-1.1611484264348988,2.7941685753353145,2.213594362117865,3.374742788552764
1,53,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,54,9,1.7716909687891076,4.825971404805461,3.0542804360163536,0.2829360628418995,3.715470300698237,1.5811388300841898,6.4031242374328485
1,55,2,1.7716909687891076,2.213594362117865,0.4419033933287575,0.4419033933287575,1.9926426654534863,1.7716909687891076,2.213594362117865
1,56,3,3.374742788552764,4.825971404805461,1.4512286162526973,0.7256143081263486,3.471436185158697,2.213594362117865,4.825971404805461
1,57,11,1.7716909687891076,3.0413812651491097,1.269690296360002,0.018781559748111,3.479467186948809,1.5365907428821477,6.946221994724902
1,58,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,59,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,60,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,61,4,1.7716909687891076,4.250816914952283,2.4791259461631756,0.748192592569157,2.285059364176932,1.5365907428821477,4.250816914952283
1,62,6,1.7716909687891076,4.031128874149275,2.259437905360167,0.3862500720917973,2.1509724578019487,1.5365907428821477,4.031128874149275
1,63,9,3.374742788552764,8.872554436137442,5.497811647584678,0.6085382663522854,5.218011089801098,1.7716909687891076,8.872554436137442
1,64,8,5.5901699437494745,9.60052081920559,4.0103508754561155,0.6053717894734384,5.375800120426734,2.213594362117865,9.60052081920559
1,65,4,1.7716909687891076,4.250816914952283,2.4791259461631756,0.748192592569157,2.285059364176932,1.5365907428821477,4.250816914952283
1,66,2,4.825971404805461,4.250816914952283,-0.575154489853178,-0.575154489853178,4.538394159878872,4.250816914952283,4.825971404805461
1,67,4,1.7716909687891076,7.780102827083971,6.008411858294863,2.0637612617572185,4.147839890699101,1.7716909687891076,7.780102827083971
1,68,4,3.0413812651491097,4.250816914952283,1.2094356498031735,0.3672855036611563,2.6024819382669326,1.5365907428821477,4.250816914952283
1,69,6,3.374742788552764,4.825971404805461,1.4512286162526973,0.4740293513000608,4.14359646303005,2.213594362117865,5.5901699437494745
1,70,4,3.374742788552764,7.780102827083971,4.405360038531207,1.5828457158281215,4.548602845640016,2.213594362117865,7.780102827083971
1,71,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,72,3,1.7716909687891076,1.5811388300841898,-0.1905521387049178,-0.0952760693524589,1.629806847251815,1.5365907428821477,1.7716909687891076
1,73,2,1.7716909687891076,2.213594362117865,0.4419033933287575,0.4419033933287575,1.9926426654534863,1.7716909687891076,2.213594362117865
1,74,2,4.825971404805461,4.250816914952283,-0.575154489853178,-0.575154489853178,4.538394159878872,4.250816914952283,4.825971404805461
1,75,5,3.0413812651491097,2.213594362117865,-0.8277869030312446,-0.1420473580155529,2.028879233804484,1.5365907428821477,3.0413812651491097
1,76,2,1.7716909687891076,2.213594362117865,0.4419033933287575,0.4419033933287575,1.9926426654534863,1.7716909687891076,2.213594362117865
1,77,8,1.7716909687891076,7.213269023126754,5.441578054337647,0.6768371398487298,4.36786675425373,1.5811388300841898,7.213269023126754
1,78,3,1.7716909687891076,4.825971404805461,3.0542804360163536,1.5271402180081768,2.937085578570811,1.7716909687891076,4.825971404805461
1,79,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,80,3,3.0413812651491097,1.5811388300841898,-1.46024243506492,-0.73012121753246,2.0530369460384823,1.5365907428821477,3.0413812651491097
1,81,12,3.374742788552764,1.5811388300841898,-1.793603958468574,-0.2291168219907498,3.7653320282828098,1.5365907428821477,9.280355596635292
1,82,2,4.825971404805461,4.250816914952283,-0.575154489853178,-0.575154489853178,4.538394159878872,4.250816914952283,4.825971404805461
1,83,8,3.374742788552764,1.5811388300841898,-1.793603958468574,-0.2100640264398099,3.650316133733528,1.5365907428821477,7.780102827083971
1,84,2,5.5901699437494745,7.780102827083971,2.189932883334496,2.189932883334496,6.6851363854167225,5.5901699437494745,7.780102827083971
1,85,10,3.374742788552764,5.315072906367325,1.940330117814561,0.0654636761260217,4.428939978907002,3.374742788552764,5.5901699437494745
1,86,3,1.7716909687891076,1.5811388300841898,-0.1905521387049178,-0.0952760693524589,1.629806847251815,1.5365907428821477,1.7716909687891076
1,87,2,3.374742788552764,2.213594362117865,-1.1611484264348988,-1.1611484264348988,2.7941685753353145,2.213594362117865,3.374742788552764
1,88,9,3.374742788552764,4.924428900898052,1.549686112345288,0.0763475257951165,4.256509537761253,3.374742788552764,4.924428900898052
1,89,2,3.374742788552764,2.213594362117865,-1.1611484264348988,-1.1611484264348988,2.7941685753353145,2.213594362117865,3.374742788552764
1,90,5,3.0413812651491097,2.213594362117865,-0.8277869030312446,-0.1420473580155529,2.028879233804484,1.5365907428821477,3.0413812651491097
1,91,5,3.0413812651491097,3.80058475033046,0.7592034851813501,0.0926241258814402,4.1360054822231795,3.0413812651491097,5.262551134615649
1,92,4,1.7716909687891076,7.780102827083971,6.008411858294863,2.0637612617572185,4.147839890699101,1.7716909687891076,7.780102827083971
1,93,10,3.374742788552764,4.250816914952283,0.8760741263995193,-0.1827906796755374,3.5514230016438297,1.5365907428821477,5.5901699437494745
1,94,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
1,95,6,3.374742788552764,4.250816914952283,0.8760741263995193,0.250200328569597,4.3498159203914035,3.374742788552764,5.315072906367325
1,96,4,3.0413812651491097,6.4031242374328485,3.361742972283739,1.0427417900077287,4.634074412853122,3.0413812651491097,6.4031242374328485
1,97,5,3.0413812651491097,3.80058475033046,0.7592034851813501,0.0926241258814402,4.1360054822231795,3.0413812651491097,5.262551134615649
1,98,6,3.0413812651491097,4.250816914952283,1.2094356498031735,0.0693297051792664,4.155140721011363,3.0413812651491097,5.262551134615649
1,99,3,3.374742788552764,6.800735254367722,3.425992465814958,1.712996232907479,5.033302314606179,3.374742788552764,6.800735254367722
2,0,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,1,6,3.922867431979939,4.272001872658765,0.3491344406788257,-0.1163384584028355,3.6446631063485073,2.102379604162864,4.272001872658765
2,2,8,2.102379604162864,2.102379604162864,0.0,0.2622441229269575,3.25101153708383,0.3726779962499656,5.60257877132387
2,3,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,4,4,3.922867431979939,4.83620604284897,0.9133386108690308,0.2754671113784257,4.322105484742319,3.922867431979939,4.83620604284897
2,5,7,3.922867431979939,3.922867431979939,0.0,0.3147070713046882,6.193528931854334,3.922867431979939,9.62405574482982
2,6,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,7,4,6.324555320336759,4.83620604284897,-1.488349277487789,-0.4450392551286201,4.922527456831524,4.257346591481601,6.324555320336759
2,8,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,9,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,10,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,11,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,12,6,3.922867431979939,4.272001872658765,0.3491344406788257,-0.1163384584028355,3.6446631063485073,2.102379604162864,4.272001872658765
2,13,5,6.324555320336759,4.83620604284897,-1.488349277487789,-0.2962043273798412,5.058537719729993,4.257346591481601,6.324555320336759
2,14,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,15,6,6.324555320336759,0.3726779962499656,-5.9518773240867935,-1.072996128030151,3.821923359368971,0.3726779962499656,6.324555320336759
2,16,4,6.324555320336759,5.667892024377317,-0.6566632959594418,-0.0624757708036056,5.4630931768798865,4.257346591481601,6.324555320336759
2,17,8,2.102379604162864,2.102379604162864,0.0,-0.0287770877558073,2.4452782744080306,0.3726779962499656,4.272001872658765
2,18,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,19,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,20,8,2.102379604162864,2.102379604162864,0.0,-0.0287770877558073,2.4452782744080306,0.3726779962499656,4.272001872658765
2,21,8,2.102379604162864,4.83620604284897,2.733826438686106,0.3321410665096889,3.0665150764312674,0.3726779962499656,4.83620604284897
2,22,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,23,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,24,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,25,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,26,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,27,4,3.922867431979939,4.83620604284897,0.9133386108690308,0.2754671113784257,4.322105484742319,3.922867431979939,4.83620604284897
2,28,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,29,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,30,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,31,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,32,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,33,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,34,8,2.102379604162864,5.60257877132387,3.5001991671610058,0.5539273868570413,3.688536432978956,0.3726779962499656,5.60257877132387
2,35,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,36,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,37,7,2.102379604162864,4.911720676097125,2.8093410719342606,0.6678682674586807,3.5891844210447865,0.3726779962499656,5.60257877132387
2,38,4,3.922867431979939,4.83620604284897,0.9133386108690308,0.2754671113784257,4.322105484742319,3.922867431979939,4.83620604284897
2,39,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,40,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,41,6,3.922867431979939,9.300537618869138,5.377670186889198,1.250597559615114,6.913728784978256,3.922867431979939,9.62405574482982
2,42,4,3.922867431979939,4.83620604284897,0.9133386108690308,0.2754671113784257,4.322105484742319,3.922867431979939,4.83620604284897
2,43,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,44,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,45,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,46,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,47,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,48,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,49,6,6.324555320336759,2.608745973749754,-3.715809346587005,-0.6970447137265257,3.767735104589809,2.102379604162864,6.324555320336759
2,50,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,51,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,52,8,2.102379604162864,2.102379604162864,0.0,0.2939245252761266,3.25101153708383,0.3726779962499656,5.60257877132387
2,53,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,54,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,55,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,56,7,2.102379604162864,4.911720676097125,2.8093410719342606,0.6678682674586807,3.5891844210447865,0.3726779962499656,5.60257877132387
2,57,4,6.324555320336759,4.83620604284897,-1.488349277487789,-0.4450392551286201,4.922527456831524,4.257346591481601,6.324555320336759
2,58,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,59,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,60,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,61,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,62,4,3.922867431979939,4.83620604284897,0.9133386108690308,0.2754671113784257,4.322105484742319,3.922867431979939,4.83620604284897
2,63,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,64,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,65,7,3.922867431979939,6.324555320336759,2.4016878883568196,0.5720307736286332,6.536627201619594,3.922867431979939,9.62405574482982
2,66,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,67,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,68,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,69,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,70,4,3.922867431979939,4.83620604284897,0.9133386108690308,0.4085248012449362,4.654749709408595,3.922867431979939,5.60257877132387
2,71,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,72,4,3.922867431979939,4.83620604284897,0.9133386108690308,0.2754671113784257,4.322105484742319,3.922867431979939,4.83620604284897
2,73,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,74,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,75,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,76,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,77,5,3.922867431979939,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.922867431979939,9.300537618869138
2,78,7,2.102379604162864,4.911720676097125,2.8093410719342606,0.6678682674586807,3.5891844210447865,0.3726779962499656,5.60257877132387
2,79,6,6.324555320336759,4.272001872658765,-2.052553447677994,-0.4594367281680955,4.044944421074644,2.102379604162864,6.324555320336759
2,80,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,81,6,2.102379604162864,5.667892024377317,3.565512420214453,0.9228942599988996,3.507376042124122,0.3726779962499656,5.667892024377317
2,82,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,83,7,3.922867431979939,3.922867431979939,0.0,0.3147070713046882,6.193528931854334,3.922867431979939,9.62405574482982
2,84,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,85,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,86,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,87,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,88,2,3.922867431979939,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.922867431979939,6.370371469000942
2,89,2,2.102379604162864,3.0413812651491097,0.9390016609862456,0.9390016609862456,2.571880434655987,2.102379604162864,3.0413812651491097
2,90,7,2.102379604162864,4.911720676097125,2.8093410719342606,0.6678682674586807,3.5891844210447865,0.3726779962499656,5.60257877132387
2,91,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,92,6,6.324555320336759,3.0413812651491097,-3.28317405518765,-0.8639856665751158,3.395057108339844,0.3726779962499656,6.324555320336759
2,93,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,94,4,6.324555320336759,4.83620604284897,-1.488349277487789,-0.3119815652621097,5.2551716814978,4.257346591481601,6.324555320336759
2,95,6,3.922867431979939,8.980882473343028,5.058015041363088,1.2049325388256698,6.860452927390571,3.922867431979939,9.62405574482982
2,96,7,2.102379604162864,5.667892024377317,3.565512420214453,0.7561069318560119,3.61660830362907,0.3726779962499656,5.667892024377317
2,97,8,2.102379604162864,2.102379604162864,0.0,0.2939245252761266,3.25101153708383,0.3726779962499656,5.60257877132387
2,98,6,3.922867431979939,9.300537618869138,5.377670186889198,1.250597559615114,6.913728784978256,3.922867431979939,9.62405574482982
2,99,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
3,0,8,5.131093937943448,4.505099151777565,-0.625994786165883,-0.0873351429706606,4.943534579107774,2.692582403567252,8.776744840770979
3,1,8,5.131093937943448,2.692582403567252,-2.4385115343761963,-0.2496465021146388,4.72969717898606,2.692582403567252,8.776744840770979
3,2,5,5.131093937943448,4.808846015417836,-0.3222479225256123,-0.108160262715735,6.671257512820898,4.808846015417836,9.213851622877105
3,3,5,5.131093937943448,4.808846015417836,-0.3222479225256123,-0.108160262715735,6.671257512820898,4.808846015417836,9.213851622877105
3,4,3,6.9731628404906765,10.159724405711012,3.1865615652203356,1.5932807826101678,8.66848056077971,6.9731628404906765,10.159724405711012
3,5,3,6.9731628404906765,10.159724405711012,3.1865615652203356,1.5932807826101678,8.66848056077971,6.9731628404906765,10.159724405711012
3,6,2,5.131093937943448,2.692582403567252,-2.4385115343761963,-2.4385115343761963,3.91183817075535,2.692582403567252,5.131093937943448
3,7,6,6.9731628404906765,6.726812023536855,-0.2463508169538215,-0.3893947339930462,7.233248488818378,5.21477492812685,8.872554436137442
3,8,8,5.131093937943448,6.726812023536855,1.5957180855934068,-0.27698107436805,5.877174979403431,1.1045361017187256,9.213851622877105
3,9,6,6.9731628404906765,6.9731628404906765,0.0,0.0696717581250341,5.130033387674531,2.692582403567252,6.9731628404906765
3,10,6,6.9731628404906765,6.9731628404906765,0.0,0.0696717581250341,5.130033387674531,2.692582403567252,6.9731628404906765
3,11,2,5.131093937943448,2.692582403567252,-2.4385115343761963,-2.4385115343761963,3.91183817075535,2.692582403567252,5.131093937943448
3,12,6,6.9731628404906765,4.505099151777565,-2.4680636887131113,-0.2500467109741197,4.701719848349579,2.692582403567252,6.9731628404906765
3,13,7,6.9731628404906765,8.517954892787092,1.5447920522964154,-0.2367799877651562,6.927918849376338,2.692582403567252,9.213851622877105
3,14,2,5.131093937943448,2.692582403567252,-2.4385115343761963,-2.4385115343761963,3.91183817075535,2.692582403567252,5.131093937943448
